"","palabra","sentimiento","lexicon","valor"
"14109","sazonado","Positivo","bing",NA
"14110","sed","Negativo","bing",NA
"14111","sedentario","Negativo","bing",NA
"14112","seductor","Positivo","bing",NA
"14113","seguridades","Positivo","bing",NA
"14114","seguro","Positivo","bing",NA
"14115","sencillo","Positivo","bing",NA
"14116","senil","Negativo","bing",NA
"14117","sensación","Positivo","bing",NA
"14118","sensacional","Positivo","bing",NA
"14119","sensible","Positivo","bing",NA
"14120","señorita","Negativo","bing",NA
"14121","señuelo","Negativo","bing",NA
"14122","sequía","Negativo","bing",NA
"14123","serenidad","Positivo","bing",NA
"14124","sereno","Positivo","bing",NA
"14125","seriedad","Negativo","bing",NA
"14126","serio","Negativo","bing",NA
"14127","servidumbre","Negativo","bing",NA
"14128","servil","Negativo","bing",NA
"14129","sesgado","Negativo","bing",NA
"14130","sesgo","Negativo","bing",NA
"14131","severidad","Negativo","bing",NA
"14132","severo","Negativo","bing",NA
"14133","sexy","Positivo","bing",NA
"14134","significativo","Positivo","bing",NA
"14135","silbido","Negativo","bing",NA
"14136","silencioso","Positivo","bing",NA
"14137","simplificar","Positivo","bing",NA
"14138","sinceridad","Positivo","bing",NA
"14139","sincero","Positivo","bing",NA
"14140","siniestro","Negativo","bing",NA
"14141","síntoma","Negativo","bing",NA
"14142","sitiar","Negativo","bing",NA
"14143","situación","Negativo","bing",NA
"14144","smash","Negativo","bing",NA
"14145","snob","Negativo","bing",NA
"14146","soborno","Negativo","bing",NA
"14147","sobresalir","Positivo","bing",NA
"14148","sociable","Positivo","bing",NA
"14149","sofocante","Negativo","bing",NA
"14150","soledad","Negativo","bing",NA
"14151","solidaridad","Positivo","bing",NA
"14152","sólido","Positivo","bing",NA
"14153","solitario","Negativo","bing",NA
"14154","sollozo","Negativo","bing",NA
"14155","solterona","Negativo","bing",NA
"14156","solvencia","Positivo","bing",NA
"14157","sombreado","Negativo","bing",NA
"14158","sombrío","Negativo","bing",NA
"14159","sometido","Negativo","bing",NA
"14160","sonajero","Negativo","bing",NA
"14161","sonriente","Positivo","bing",NA
"14162","sonrisa","Positivo","bing",NA
"14163","sordos","Negativo","bing",NA
"14164","sorprendentemente","Positivo","bing",NA
"14165","sosegado","Positivo","bing",NA
"14166","soso","Negativo","bing",NA
"14167","sospecha","Negativo","bing",NA
"14168","sospechas","Negativo","bing",NA
"14169","sospechoso","Negativo","bing",NA
"14170","suave","Negativo","bing",NA
"14171","suavemente","Positivo","bing",NA
"14172","subestimar","Negativo","bing",NA
"14173","subordinado","Negativo","bing",NA
"14174","subvencionar","Positivo","bing",NA
"14175","subversión","Negativo","bing",NA
"14176","subversivo","Negativo","bing",NA
"14177","subvertir","Negativo","bing",NA
"14178","subyugación","Negativo","bing",NA
"14179","suciedad","Negativo","bing",NA
"14180","sucio","Negativo","bing",NA
"14181","sucumbir","Negativo","bing",NA
"14182","sudario","Negativo","bing",NA
"14183","suerte","Positivo","bing",NA
"14184","suficiente","Positivo","bing",NA
"14185","suficientemente","Positivo","bing",NA
"14186","sufridor","Negativo","bing",NA
"14187","sufrimiento","Negativo","bing",NA
"14188","sufrir","Negativo","bing",NA
"14189","suicida","Negativo","bing",NA
"14190","suicidio","Negativo","bing",NA
"14191","sujeción","Negativo","bing",NA
"14192","suntuoso","Positivo","bing",NA
"14193","superabundancia","Negativo","bing",NA
"14194","superado","Positivo","bing",NA
"14195","superchería","Negativo","bing",NA
"14196","superficial","Negativo","bing",NA
"14197","superfluo","Negativo","bing",NA
"14198","superior","Positivo","bing",NA
"14199","superioridad","Positivo","bing",NA
"14200","superstición","Negativo","bing",NA
"14201","supersticioso","Negativo","bing",NA
"14202","supervivencia","Positivo","bing",NA
"14203","súplica","Negativo","bing",NA
"14204","supremacía","Positivo","bing",NA
"14205","supremamente","Positivo","bing",NA
"14206","supremo","Positivo","bing",NA
"14207","supresión","Negativo","bing",NA
"14208","suprimir","Negativo","bing",NA
"14209","surco","Negativo","bing",NA
"14210","susceptible","Negativo","bing",NA
"14211","suspicaz","Negativo","bing",NA
"14212","sustantivo","Positivo","bing",NA
"14213","sustentación","Positivo","bing",NA
"14214","susto","Negativo","bing",NA
"14215","sustraer","Negativo","bing",NA
"14216","tabú","Negativo","bing",NA
"14217","tacaño","Negativo","bing",NA
"14218","tacos","Negativo","bing",NA
"14219","taladro","Negativo","bing",NA
"14220","talento","Positivo","bing",NA
"14221","talentoso","Positivo","bing",NA
"14222","tambaleante","Negativo","bing",NA
"14223","tanque","Negativo","bing",NA
"14224","tardío","Negativo","bing",NA
"14225","tartamudeo","Negativo","bing",NA
"14226","tedioso","Negativo","bing",NA
"14227","temer","Negativo","bing",NA
"14228","temerario","Negativo","bing",NA
"14229","temeroso","Negativo","bing",NA
"14230","temor","Positivo","bing",NA
"14231","tempestad","Negativo","bing",NA
"14232","tempestuoso","Negativo","bing",NA
"14233","tenacidad","Negativo","bing",NA
"14234","tenaz","Positivo","bing",NA
"14235","tensión","Negativo","bing",NA
"14236","tenso","Negativo","bing",NA
"14237","tentación","Negativo","bing",NA
"14238","tentador","Positivo","bing",NA
"14239","tentadora","Positivo","bing",NA
"14240","tentar","Positivo","bing",NA
"14241","tentativo","Negativo","bing",NA
"14242","tenue","Negativo","bing",NA
"14243","tergiversación","Negativo","bing",NA
"14244","ternura","Negativo","bing",NA
"14245","terrible","Negativo","bing",NA
"14246","terriblemente","Negativo","bing",NA
"14247","terror","Negativo","bing",NA
"14248","terrorismo","Negativo","bing",NA
"14249","tesoro","Positivo","bing",NA
"14250","testarudez","Negativo","bing",NA
"14251","tibio","Negativo","bing",NA
"14252","tiburón","Negativo","bing",NA
"14253","tierno","Positivo","bing",NA
"14254","timidez","Negativo","bing",NA
"14255","tímido","Negativo","bing",NA
"14256","tiranía","Negativo","bing",NA
"14257","tiránico","Negativo","bing",NA
"14258","tirano","Negativo","bing",NA
"14259","tirante","Negativo","bing",NA
"14260","tirón","Negativo","bing",NA
"14261","tocón","Negativo","bing",NA
"14262","tonto","Negativo","bing",NA
"14263","torcedura","Negativo","bing",NA
"14264","tormento","Negativo","bing",NA
"14265","torpe","Negativo","bing",NA
"14266","torpeza","Negativo","bing",NA
"14267","torrente","Negativo","bing",NA
"14268","tortuoso","Negativo","bing",NA
"14269","tortura","Negativo","bing",NA
"14270","tóxico","Negativo","bing",NA
"14271","trabajo","Negativo","bing",NA
"14272","tracción","Positivo","bing",NA
"14273","tragarse","Negativo","bing",NA
"14274","tragedia","Negativo","bing",NA
"14275","trágico","Negativo","bing",NA
"14276","traición","Negativo","bing",NA
"14277","traicionar","Negativo","bing",NA
"14278","traicionero","Negativo","bing",NA
"14279","traidor","Negativo","bing",NA
"14280","trampa","Negativo","bing",NA
"14281","tranquilidad","Positivo","bing",NA
"14282","tranquilizar","Positivo","bing",NA
"14283","tranquilo","Positivo","bing",NA
"14284","transgresión","Negativo","bing",NA
"14285","transparente","Positivo","bing",NA
"14286","trascendental","Positivo","bing",NA
"14287","traste","Negativo","bing",NA
"14288","trastorno","Negativo","bing",NA
"14289","traumático","Negativo","bing",NA
"14290","travesura","Negativo","bing",NA
"14291","travieso","Negativo","bing",NA
"14292","tremendamente","Positivo","bing",NA
"14293","triste","Negativo","bing",NA
"14294","tristemente","Negativo","bing",NA
"14295","tristeza","Negativo","bing",NA
"14296","triunfante","Positivo","bing",NA
"14297","triunfo","Positivo","bing",NA
"14298","trofeo","Positivo","bing",NA
"14299","trompeta","Positivo","bing",NA
"14300","tropezón","Negativo","bing",NA
"14301","truco","Negativo","bing",NA
"14302","tumultuoso","Negativo","bing",NA
"14303","turbio","Negativo","bing",NA
"14304","turbulento","Negativo","bing",NA
"14305","ulterior","Negativo","bing",NA
"14306","ultimátum","Negativo","bing",NA
"14307","unidad","Positivo","bing",NA
"14308","untar","Negativo","bing",NA
"14309","urdimbre","Negativo","bing",NA
"14310","urgente","Negativo","bing",NA
"14311","usado","Negativo","bing",NA
"14312","usurpar","Negativo","bing",NA
"14313","útil","Positivo","bing",NA
"14314","vacío","Negativo","bing",NA
"14315","vagabundo","Negativo","bing",NA
"14316","vago","Negativo","bing",NA
"14317","vaguedad","Negativo","bing",NA
"14318","valentía","Positivo","bing",NA
"14319","valiente","Positivo","bing",NA
"14320","valioso","Positivo","bing",NA
"14321","valor","Positivo","bing",NA
"14322","vanamente","Negativo","bing",NA
"14323","vanidad","Negativo","bing",NA
"14324","variedad","Positivo","bing",NA
"14325","vehemente","Negativo","bing",NA
"14326","veneno","Negativo","bing",NA
"14327","venenoso","Negativo","bing",NA
"14328","venganza","Negativo","bing",NA
"14329","vengativo","Negativo","bing",NA
"14330","ventaja","Positivo","bing",NA
"14331","ventajoso","Positivo","bing",NA
"14332","ventosa","Negativo","bing",NA
"14333","veracidad","Positivo","bing",NA
"14334","veraz","Positivo","bing",NA
"14335","verdadero","Positivo","bing",NA
"14336","vergonzoso","Negativo","bing",NA
"14337","vergüenza","Negativo","bing",NA
"14338","versátil","Positivo","bing",NA
"14339","versatilidad","Positivo","bing",NA
"14340","vertedero","Negativo","bing",NA
"14341","vertederos","Negativo","bing",NA
"14342","víbora","Negativo","bing",NA
"14343","vibración","Negativo","bing",NA
"14344","vibrar","Negativo","bing",NA
"14345","viciado","Negativo","bing",NA
"14346","vicio","Negativo","bing",NA
"14347","vicioso","Negativo","bing",NA
"14348","víctima","Negativo","bing",NA
"14349","victoria","Positivo","bing",NA
"14350","victorioso","Positivo","bing",NA
"14351","vigilancia","Negativo","bing",NA
"14352","vigilante","Positivo","bing",NA
"14353","vigorizar","Positivo","bing",NA
"14354","vil","Negativo","bing",NA
"14355","villano","Negativo","bing",NA
"14356","violación","Negativo","bing",NA
"14357","violentamente","Negativo","bing",NA
"14358","violento","Negativo","bing",NA
"14359","virtud","Positivo","bing",NA
"14360","virtuoso","Positivo","bing",NA
"14361","virulencia","Negativo","bing",NA
"14362","virus","Negativo","bing",NA
"14363","visionario","Positivo","bing",NA
"14364","vivaz","Positivo","bing",NA
"14365","vívido","Positivo","bing",NA
"14366","volatilidad","Negativo","bing",NA
"14367","volcar","Negativo","bing",NA
"14368","voluble","Negativo","bing",NA
"14369","voluminoso","Negativo","bing",NA
"14370","vómito","Negativo","bing",NA
"14371","vómitos","Negativo","bing",NA
"14372","vulgar","Negativo","bing",NA
"14373","vulnerable","Negativo","bing",NA
"14374","zas","Negativo","bing",NA
"14375","zueco","Negativo","bing",NA
"14376","zumbido","Negativo","bing",NA
"14377","abandonado",NA,"AFINN",-2
"14378","abandonar",NA,"AFINN",-2
"14379","abordo",NA,"AFINN",1
"14380","aborrecer",NA,"AFINN",-3
"14381","aborrecible",NA,"AFINN",-3
"14382","aborrecimiento",NA,"AFINN",-3
"14383","abrazar",NA,"AFINN",1
"14384","abrazo",NA,"AFINN",2
"14385","absorbido",NA,"AFINN",1
"14386","absorto",NA,"AFINN",1
"14387","aburrido",NA,"AFINN",-2
"14388","abuso",NA,"AFINN",-3
"14389","abusón",NA,"AFINN",-2
"14390","accidental",NA,"AFINN",-2
"14391","accidentalmente",NA,"AFINN",-2
"14392","accidente",NA,"AFINN",-2
"14393","acecho",NA,"AFINN",-1
"14394","aceptado",NA,"AFINN",-1
"14395","aceptar",NA,"AFINN",1
"14396","acordar",NA,"AFINN",1
"14397","activo",NA,"AFINN",1
"14398","acuchillar",NA,"AFINN",-2
"14399","acuerdo",NA,"AFINN",1
"14400","acusación",NA,"AFINN",-2
"14401","acusado",NA,"AFINN",-2
"14402","acusando",NA,"AFINN",-2
"14403","adecuado",NA,"AFINN",1
"14404","admirar",NA,"AFINN",3
"14405","admitir",NA,"AFINN",-1
"14406","adoptar",NA,"AFINN",1
"14407","adorable",NA,"AFINN",3
"14408","adorar",NA,"AFINN",3
"14409","advertencia",NA,"AFINN",-3
"14410","advertir",NA,"AFINN",-2
"14411","afecto",NA,"AFINN",3
"14412","afición",NA,"AFINN",2
"14413","afligido",NA,"AFINN",-1
"14414","afortunado",NA,"AFINN",2
"14415","agonizante",NA,"AFINN",-3
"14416","agotado",NA,"AFINN",-2
"14417","agradable",NA,"AFINN",2
"14418","agradecido",NA,"AFINN",2
"14419","agravado",NA,"AFINN",-2
"14420","agravante",NA,"AFINN",-2
"14421","agresión",NA,"AFINN",-2
"14422","agresivo",NA,"AFINN",-2
"14423","aguante",NA,"AFINN",2
"14424","ahogado",NA,"AFINN",-1
"14425","ahogarse",NA,"AFINN",-2
"14426","airado",NA,"AFINN",-3
"14427","aislado",NA,"AFINN",-1
"14428","alabado",NA,"AFINN",3
"14429","alabanza",NA,"AFINN",3
"14430","alarma",NA,"AFINN",-2
"14431","alegre",NA,"AFINN",2
"14432","alegría",NA,"AFINN",3
"14433","alentar",NA,"AFINN",2
"14434","alerta",NA,"AFINN",-1
"14435","alicaído",NA,"AFINN",-2
"14436","alienación",NA,"AFINN",-2
"14437","aliviando",NA,"AFINN",2
"14438","amable",NA,"AFINN",3
"14439","amargamente",NA,"AFINN",-2
"14440","ambicioso",NA,"AFINN",2
"14441","amenaza",NA,"AFINN",-2
"14442","amenazante",NA,"AFINN",-2
"14443","amenazar",NA,"AFINN",-2
"14444","amistoso",NA,"AFINN",2
"14445","amor",NA,"AFINN",3
"14446","amoroso",NA,"AFINN",2
"14447","ampliar",NA,"AFINN",1
"14448","angustia",NA,"AFINN",-2
"14449","angustiado",NA,"AFINN",-2
"14450","angustioso",NA,"AFINN",-2
"14451","anhelo",NA,"AFINN",-1
"14452","animosidad",NA,"AFINN",-2
"14453","ansiedad",NA,"AFINN",-2
"14454","ansioso",NA,"AFINN",-2
"14455","antagónico",NA,"AFINN",-2
"14456","anticipación",NA,"AFINN",1
"14457","apaciguar",NA,"AFINN",2
"14458","aparejo",NA,"AFINN",-1
"14459","apasionado",NA,"AFINN",2
"14460","apatía",NA,"AFINN",-3
"14461","apático",NA,"AFINN",-3
"14462","aplastado",NA,"AFINN",-2
"14463","aplastante",NA,"AFINN",-1
"14464","aplastar",NA,"AFINN",-1
"14465","aplausos",NA,"AFINN",2
"14466","aplazar",NA,"AFINN",-1
"14467","apocalíptico",NA,"AFINN",-2
"14468","apoyado",NA,"AFINN",2
"14469","apoyo",NA,"AFINN",1
"14470","apreciación",NA,"AFINN",2
"14471","apreciar",NA,"AFINN",2
"14472","aprensivo",NA,"AFINN",-2
"14473","aprobación",NA,"AFINN",2
"14474","aptitud",NA,"AFINN",1
"14475","ardiente",NA,"AFINN",1
"14476","arrastrar",NA,"AFINN",-1
"14477","arrepentido",NA,"AFINN",-2
"14478","arrestar",NA,"AFINN",-2
"14479","arrogante",NA,"AFINN",-2
"14480","arruinado",NA,"AFINN",-2
"14481","asco",NA,"AFINN",-3
"14482","asegurar",NA,"AFINN",1
"14483","asesinato",NA,"AFINN",-2
"14484","asesino",NA,"AFINN",-2
"14485","asombrar",NA,"AFINN",2
"14486","asqueroso",NA,"AFINN",-3
"14487","asustado",NA,"AFINN",-2
"14488","atacar",NA,"AFINN",-1
"14489","ataque",NA,"AFINN",-1
"14490","aterrorizar",NA,"AFINN",-3
"14491","atracción",NA,"AFINN",2
"14492","atractivo",NA,"AFINN",1
"14493","atrevido",NA,"AFINN",2
"14494","atropello",NA,"AFINN",-3
"14495","aturdido",NA,"AFINN",-2
"14496","audaz",NA,"AFINN",2
"14497","aumentado",NA,"AFINN",1
"14498","aumentar",NA,"AFINN",1
"14499","ausente",NA,"AFINN",-1
"14500","autor",NA,"AFINN",-2
"14501","autoridad",NA,"AFINN",1
"14502","avanzado",NA,"AFINN",1
"14503","aventuras",NA,"AFINN",2
"14504","aventurero",NA,"AFINN",2
"14505","avergonzado",NA,"AFINN",-2
"14506","avergonzar",NA,"AFINN",-2
"14507","aversión",NA,"AFINN",-2
"14508","ávido",NA,"AFINN",2
"14509","barras",NA,"AFINN",-2
