"","palabra","sentimiento","lexicon","valor"
"14811","espinoso",NA,"AFINN",-2
"14812","espíritu",NA,"AFINN",1
"14813","espléndido",NA,"AFINN",3
"14814","esquivando",NA,"AFINN",-2
"14815","estable",NA,"AFINN",2
"14816","estereotipo",NA,"AFINN",-2
"14817","esteriotipado",NA,"AFINN",-2
"14818","estímulo",NA,"AFINN",1
"14819","estragos",NA,"AFINN",-2
"14820","estrangulación",NA,"AFINN",-2
"14821","estridente",NA,"AFINN",-2
"14822","estupendo",NA,"AFINN",4
"14823","estúpido",NA,"AFINN",-2
"14824","ético",NA,"AFINN",2
"14825","evitar",NA,"AFINN",-1
"14826","exagerado",NA,"AFINN",-2
"14827","exagerar",NA,"AFINN",-2
"14828","exaltado",NA,"AFINN",3
"14829","excelencia",NA,"AFINN",3
"14830","excelente",NA,"AFINN",3
"14831","excepcional",NA,"AFINN",5
"14832","excitar",NA,"AFINN",3
"14833","excluidos",NA,"AFINN",-2
"14834","exclusión",NA,"AFINN",-1
"14835","excusa",NA,"AFINN",-1
"14836","exento",NA,"AFINN",-1
"14837","exigente",NA,"AFINN",-1
"14838","éxito",NA,"AFINN",2
"14839","exitoso",NA,"AFINN",3
"14840","expandir",NA,"AFINN",1
"14841","explotar",NA,"AFINN",-2
"14842","exponer",NA,"AFINN",-1
"14843","expuesto",NA,"AFINN",-1
"14844","expulsar",NA,"AFINN",-2
"14845","extático",NA,"AFINN",4
"14846","extraño",NA,"AFINN",-2
"14847","fácil",NA,"AFINN",1
"14848","facilidad",NA,"AFINN",2
"14849","falsificado",NA,"AFINN",-3
"14850","falsificar",NA,"AFINN",-3
"14851","falso",NA,"AFINN",-3
"14852","falta",NA,"AFINN",-2
"14853","fama",NA,"AFINN",1
"14854","famélico",NA,"AFINN",-2
"14855","fanático",NA,"AFINN",-2
"14856","fantasma",NA,"AFINN",-1
"14857","farsa",NA,"AFINN",-1
"14858","fascinante",NA,"AFINN",3
"14859","fastidio",NA,"AFINN",-2
"14860","fatalidad",NA,"AFINN",-3
"14861","fatiga",NA,"AFINN",-2
"14862","fatigado",NA,"AFINN",-2
"14863","favorecer",NA,"AFINN",2
"14864","favorito",NA,"AFINN",2
"14865","fe",NA,"AFINN",1
"14866","felicidad",NA,"AFINN",3
"14867","feliz",NA,"AFINN",3
"14868","feo",NA,"AFINN",-3
"14869","feria",NA,"AFINN",2
"14870","ferviente",NA,"AFINN",2
"14871","festivo",NA,"AFINN",2
"14872","fiasco",NA,"AFINN",-3
"14873","fiel",NA,"AFINN",3
"14874","fingir",NA,"AFINN",-1
"14875","firme",NA,"AFINN",2
"14876","follón",NA,"AFINN",-2
"14877","fortalecer",NA,"AFINN",2
"14878","fortalecimiento",NA,"AFINN",2
"14879","forzado",NA,"AFINN",-1
"14880","fracaso",NA,"AFINN",-2
"14881","fraude",NA,"AFINN",-4
"14882","fraudulento",NA,"AFINN",-4
"14883","frenesí",NA,"AFINN",-3
"14884","frenético",NA,"AFINN",-1
"14885","fresco",NA,"AFINN",1
"14886","frotar",NA,"AFINN",-2
"14887","frustración",NA,"AFINN",-2
"14888","frustrado",NA,"AFINN",-2
"14889","frustrar",NA,"AFINN",-2
"14890","fuego",NA,"AFINN",-2
"14891","fuerza",NA,"AFINN",2
"14892","fuga",NA,"AFINN",-1
"14893","fumante",NA,"AFINN",-2
"14894","funeral",NA,"AFINN",-1
"14895","furioso",NA,"AFINN",-3
"14896","fútil",NA,"AFINN",2
"14897","galante",NA,"AFINN",3
"14898","galantería",NA,"AFINN",3
"14899","gallo",NA,"AFINN",-5
"14900","ganador",NA,"AFINN",4
"14901","ganadora",NA,"AFINN",4
"14902","ganancia",NA,"AFINN",2
"14903","ganando",NA,"AFINN",2
"14904","ganga",NA,"AFINN",2
"14905","garantía",NA,"AFINN",1
"14906","gemido",NA,"AFINN",-2
"14907","generoso",NA,"AFINN",2
"14908","genial",NA,"AFINN",3
"14909","gloria",NA,"AFINN",2
"14910","golpe",NA,"AFINN",-2
"14911","gracia",NA,"AFINN",1
"14912","gracioso",NA,"AFINN",3
"14913","grande",NA,"AFINN",1
"14914","granizo",NA,"AFINN",2
"14915","grave",NA,"AFINN",-2
"14916","gripe",NA,"AFINN",-2
"14917","gris",NA,"AFINN",-1
"14918","gritar",NA,"AFINN",-2
"14919","grito",NA,"AFINN",-1
"14920","guardar",NA,"AFINN",2
"14921","guerra",NA,"AFINN",-2
"14922","hambre",NA,"AFINN",-2
"14923","hambriento",NA,"AFINN",-2
"14924","herida",NA,"AFINN",-2
"14925","hermosa",NA,"AFINN",3
"14926","héroe",NA,"AFINN",2
"14927","heroico",NA,"AFINN",3
"14928","hilarante",NA,"AFINN",2
"14929","hipócrita",NA,"AFINN",-2
"14930","histeria",NA,"AFINN",-3
"14931","histérico",NA,"AFINN",-3
"14932","honesto",NA,"AFINN",2
"14933","honor",NA,"AFINN",2
"14934","horrendo",NA,"AFINN",-3
"14935","horrible",NA,"AFINN",-3
"14936","horrorizada",NA,"AFINN",-3
"14937","hosco",NA,"AFINN",-2
"14938","hostil",NA,"AFINN",-2
"14939","huelga",NA,"AFINN",-1
"14940","humillación",NA,"AFINN",-3
"14941","humor",NA,"AFINN",2
"14942","humorístico",NA,"AFINN",2
"14943","hurra",NA,"AFINN",5
"14944","idiota",NA,"AFINN",-3
"14945","ignorancia",NA,"AFINN",-2
"14946","ignorante",NA,"AFINN",-2
"14947","ilegal",NA,"AFINN",-3
"14948","iluminar",NA,"AFINN",2
"14949","impaciente",NA,"AFINN",-2
"14950","imparcial",NA,"AFINN",2
"14951","imponente",NA,"AFINN",-1
"14952","imponer",NA,"AFINN",-1
"14953","importancia",NA,"AFINN",2
"14954","importante",NA,"AFINN",2
"14955","impotente",NA,"AFINN",-2
"14956","impresionado",NA,"AFINN",-2
"14957","impresionar",NA,"AFINN",3
"14958","inaceptable",NA,"AFINN",-2
"14959","incapacidad",NA,"AFINN",-2
"14960","incapaz",NA,"AFINN",-2
"14961","incauto",NA,"AFINN",-2
"14962","incierto",NA,"AFINN",-1
"14963","incómodo",NA,"AFINN",-2
"14964","incompetencia",NA,"AFINN",-2
"14965","incompetente",NA,"AFINN",-2
"14966","inconexo",NA,"AFINN",-2
"14967","inconsciente",NA,"AFINN",-2
"14968","inconveniente",NA,"AFINN",-2
"14969","increíble",NA,"AFINN",-1
"14970","incumplida",NA,"AFINN",-2
"14971","indeciso",NA,"AFINN",-1
"14972","indefenso",NA,"AFINN",-2
"14973","indeseable",NA,"AFINN",-2
"14974","indestructible",NA,"AFINN",2
"14975","indiferencia",NA,"AFINN",-2
"14976","indignación",NA,"AFINN",-2
"14977","indignado",NA,"AFINN",-2
"14978","indulgente",NA,"AFINN",1
"14979","indulto",NA,"AFINN",2
"14980","ineficaz",NA,"AFINN",-2
"14981","inestable",NA,"AFINN",-1
"14982","infatuación",NA,"AFINN",2
"14983","infeliz",NA,"AFINN",-2
"14984","inferior",NA,"AFINN",-2
"14985","infierno",NA,"AFINN",-4
"14986","influyente",NA,"AFINN",2
"14987","infracción",NA,"AFINN",-2
"14988","ingenuo",NA,"AFINN",-2
"14989","inhibir",NA,"AFINN",-1
"14990","injusticia",NA,"AFINN",-2
"14991","injusto",NA,"AFINN",-2
"14992","inmortal",NA,"AFINN",2
"14993","inmune",NA,"AFINN",1
"14994","innovación",NA,"AFINN",1
"14995","innovar",NA,"AFINN",1
"14996","inquieto",NA,"AFINN",-2
"14997","inquisitivo",NA,"AFINN",2
"14998","insalubre",NA,"AFINN",-2
"14999","insatisfecho",NA,"AFINN",-2
"15000","inseguro",NA,"AFINN",-2
"15001","insignificante",NA,"AFINN",-2
"15002","insípido",NA,"AFINN",-2
"15003","insomnio",NA,"AFINN",-2
"15004","inspiración",NA,"AFINN",2
"15005","inspirado",NA,"AFINN",2
"15006","inspirar",NA,"AFINN",2
"15007","insuficiente",NA,"AFINN",-2
"15008","insultante",NA,"AFINN",-2
"15009","insulto",NA,"AFINN",-2
"15010","intacto",NA,"AFINN",2
"15011","integridad",NA,"AFINN",2
"15012","inteligente",NA,"AFINN",2
"15013","intenso",NA,"AFINN",1
"15014","interés",NA,"AFINN",1
"15015","interesado",NA,"AFINN",2
"15016","interesante",NA,"AFINN",2
"15017","interrogatorio",NA,"AFINN",-1
"15018","interrumpido",NA,"AFINN",-2
"15019","interrumpir",NA,"AFINN",-2
"15020","interrupción",NA,"AFINN",-2
"15021","intimidación",NA,"AFINN",-2
"15022","intimidar",NA,"AFINN",-2
"15023","intrincado",NA,"AFINN",2
"15024","inútil",NA,"AFINN",-2
"15025","invencible",NA,"AFINN",2
"15026","invitar",NA,"AFINN",1
"15027","ira",NA,"AFINN",-3
"15028","ironía",NA,"AFINN",-1
"15029","irónico",NA,"AFINN",-1
"15030","irracional",NA,"AFINN",-1
"15031","irreflexivo",NA,"AFINN",-2
"15032","irresistible",NA,"AFINN",2
"15033","irresponsable",NA,"AFINN",2
"15034","irreversible",NA,"AFINN",-1
"15035","irritante",NA,"AFINN",-3
"15036","jovial",NA,"AFINN",2
"15037","joya",NA,"AFINN",1
"15038","júbilo",NA,"AFINN",3
"15039","jubiloso",NA,"AFINN",3
"15040","juguetón",NA,"AFINN",2
"15041","jurar",NA,"AFINN",-2
"15042","justicia",NA,"AFINN",2
"15043","ladrón",NA,"AFINN",-2
"15044","lamentable",NA,"AFINN",-3
"15045","lamentando",NA,"AFINN",-2
"15046","lamentar",NA,"AFINN",-2
"15047","lástima",NA,"AFINN",-2
"15048","lastimando",NA,"AFINN",-2
"15049","leal",NA,"AFINN",3
"15050","lealtad",NA,"AFINN",3
"15051","legal",NA,"AFINN",1
"15052","legalmente",NA,"AFINN",1
"15053","lento",NA,"AFINN",-2
"15054","lesión",NA,"AFINN",-2
"15055","lesionado",NA,"AFINN",-2
"15056","letárgico",NA,"AFINN",-2
"15057","letargo",NA,"AFINN",-2
"15058","libertad",NA,"AFINN",2
"15059","limitación",NA,"AFINN",-1
"15060","limitado",NA,"AFINN",-1
"15061","limpio",NA,"AFINN",2
"15062","lindo",NA,"AFINN",2
"15063","lío",NA,"AFINN",-2
"15064","litigio",NA,"AFINN",-1
"15065","litigioso",NA,"AFINN",-2
"15066","lívido",NA,"AFINN",-2
"15067","llaga",NA,"AFINN",-1
"15068","llanto",NA,"AFINN",-2
"15069","llegar",NA,"AFINN",1
"15070","llorar",NA,"AFINN",-2
"15071","lluvioso",NA,"AFINN",-1
"15072","loco",NA,"AFINN",-2
"15073","locura",NA,"AFINN",-2
"15074","lograr",NA,"AFINN",2
"15075","lucha",NA,"AFINN",-1
"15076","lunático",NA,"AFINN",-3
"15077","luto",NA,"AFINN",-2
"15078","magnífico",NA,"AFINN",3
"15079","mal",NA,"AFINN",-2
"15080","maldición",NA,"AFINN",-1
"15081","maldito",NA,"AFINN",-4
"15082","malentendido",NA,"AFINN",-2
"15083","malévolo",NA,"AFINN",-2
"15084","malo",NA,"AFINN",-3
"15085","malvado",NA,"AFINN",-2
"15086","mancha",NA,"AFINN",2
"15087","manipulación",NA,"AFINN",-1
"15088","maravilla",NA,"AFINN",3
"15089","maravilloso",NA,"AFINN",3
"15090","marca",NA,"AFINN",2
"15091","mareado",NA,"AFINN",-1
"15092","matar",NA,"AFINN",-3
"15093","materia",NA,"AFINN",1
"15094","matón",NA,"AFINN",-2
"15095","medalla",NA,"AFINN",3
"15096","mediocridad",NA,"AFINN",-3
"15097","meditativo",NA,"AFINN",1
"15098","mejora",NA,"AFINN",2
"15099","mejorado",NA,"AFINN",2
"15100","mejorar",NA,"AFINN",2
"15101","melancolía",NA,"AFINN",-2
"15102","melancólico",NA,"AFINN",-2
"15103","menospreciar",NA,"AFINN",-2
"15104","mentiroso",NA,"AFINN",-3
"15105","metódico",NA,"AFINN",2
"15106","miedo",NA,"AFINN",-2
"15107","mierda",NA,"AFINN",-3
"15108","milagro",NA,"AFINN",4
"15109","minado",NA,"AFINN",-2
"15110","miserable",NA,"AFINN",-3
"15111","miseria",NA,"AFINN",-2
"15112","misericordia",NA,"AFINN",2
"15113","mito",NA,"AFINN",-1
"15114","moda",NA,"AFINN",-2
"15115","molestar",NA,"AFINN",-2
"15116","molestia",NA,"AFINN",-2
"15117","molesto",NA,"AFINN",-2
"15118","mordaza",NA,"AFINN",-2
"15119","morir",NA,"AFINN",-3
"15120","motín",NA,"AFINN",-2
"15121","mudo",NA,"AFINN",-3
"15122","muerte",NA,"AFINN",-2
"15123","naufragio",NA,"AFINN",-2
"15124","necesitado",NA,"AFINN",-2
"15125","negación",NA,"AFINN",-2
"15126","negado",NA,"AFINN",-2
"15127","negando",NA,"AFINN",-2
"15128","negar",NA,"AFINN",-2
"15129","negativo",NA,"AFINN",-2
"15130","negligencia",NA,"AFINN",-2
"15131","negro",NA,"AFINN",-5
"15132","nervioso",NA,"AFINN",-2
"15133","noble",NA,"AFINN",2
"15134","nostálgico",NA,"AFINN",-2
"15135","notable",NA,"AFINN",2
"15136","notablemente",NA,"AFINN",2
"15137","novela",NA,"AFINN",2
"15138","nublada",NA,"AFINN",-1
"15139","nublado",NA,"AFINN",-1
"15140","obligado",NA,"AFINN",1
"15141","obliterado",NA,"AFINN",-2
"15142","obliterar",NA,"AFINN",-2
"15143","obsceno",NA,"AFINN",-2
"15144","obstáculo",NA,"AFINN",-2
"15145","obstinado",NA,"AFINN",-2
"15146","ocultación",NA,"AFINN",-1
"15147","ocultar",NA,"AFINN",-1
"15148","odiando",NA,"AFINN",-3
"15149","odiar",NA,"AFINN",-3
"15150","odioso",NA,"AFINN",-3
"15151","ofender",NA,"AFINN",-2
"15152","ofendido",NA,"AFINN",-2
"15153","olvidadizo",NA,"AFINN",-2
"15154","olvidado",NA,"AFINN",-1
"15155","olvidar",NA,"AFINN",-1
"15156","ominoso",NA,"AFINN",3
"15157","oportunidad",NA,"AFINN",2
"15158","opresivo",NA,"AFINN",-2
"15159","optimismo",NA,"AFINN",2
"15160","orar",NA,"AFINN",1
"15161","orgulloso",NA,"AFINN",2
"15162","oscuridad",NA,"AFINN",-1
"15163","oxímoron",NA,"AFINN",-1
"15164","pacífico",NA,"AFINN",2
"15165","pagar",NA,"AFINN",-1
"15166","paliza",NA,"AFINN",-1
"15167","pánico",NA,"AFINN",-3
"15168","parada",NA,"AFINN",-1
"15169","paradoja",NA,"AFINN",-1
"15170","parar",NA,"AFINN",-1
"15171","parcial",NA,"AFINN",-2
"15172","parcialidad",NA,"AFINN",-1
"15173","parodia",NA,"AFINN",-2
"15174","partidario",NA,"AFINN",1
"15175","partidarios",NA,"AFINN",1
"15176","pasivo",NA,"AFINN",-1
"15177","patético",NA,"AFINN",-2
"15178","pavor",NA,"AFINN",-2
"15179","paz",NA,"AFINN",2
"15180","pecaminoso",NA,"AFINN",-3
"15181","pegado",NA,"AFINN",-2
"15182","peligro",NA,"AFINN",-2
"15183","pena",NA,"AFINN",-2
"15184","pensativo",NA,"AFINN",-1
"15185","penumbra",NA,"AFINN",-1
"15186","peor",NA,"AFINN",-3
"15187","perder",NA,"AFINN",-2
"15188","perdición",NA,"AFINN",-2
"15189","pérdida",NA,"AFINN",-3
"15190","perdido",NA,"AFINN",-3
"15191","perdón",NA,"AFINN",2
"15192","perdonador",NA,"AFINN",1
"15193","perdonar",NA,"AFINN",1
"15194","perezoso",NA,"AFINN",-1
"15195","perfecto",NA,"AFINN",3
"15196","peril",NA,"AFINN",-2
"15197","perjudicial",NA,"AFINN",-2
"15198","perjurio",NA,"AFINN",-3
"15199","perplejo",NA,"AFINN",-2
"15200","perra",NA,"AFINN",-5
"15201","perseguir",NA,"AFINN",-2
"15202","perspectiva",NA,"AFINN",1
"15203","perturbado",NA,"AFINN",-2
"15204","pesimismo",NA,"AFINN",-2
"15205","pinchazo",NA,"AFINN",-5
"15206","pintoresco",NA,"AFINN",2
"15207","piqué",NA,"AFINN",-2
"15208","pistola",NA,"AFINN",-1
"15209","pleito",NA,"AFINN",-2
"15210","pobreza",NA,"AFINN",-1
"15211","polémico",NA,"AFINN",-2
"15212","polla",NA,"AFINN",-5
"15213","popular",NA,"AFINN",3
"15214","posponer",NA,"AFINN",-1
"15215","pospuesto",NA,"AFINN",-1
"15216","potente",NA,"AFINN",2
"15217","precioso",NA,"AFINN",3
"15218","pregonar",NA,"AFINN",-2
"15219","premio",NA,"AFINN",3
"15220","preocupado",NA,"AFINN",-3
"15221","preocupante",NA,"AFINN",-3
"15222","preocuparse",NA,"AFINN",-3
"15223","preparado",NA,"AFINN",1
"15224","presión",NA,"AFINN",-1
"15225","preso",NA,"AFINN",-2
"15226","prestigio",NA,"AFINN",3
"15227","pretendiendo",NA,"AFINN",-1
"15228","prevenido",NA,"AFINN",-2
"15229","prisión",NA,"AFINN",-2
"15230","privación",NA,"AFINN",-2
"15231","privilegiado",NA,"AFINN",2
"15232","problema",NA,"AFINN",-2
"15233","progreso",NA,"AFINN",2
"15234","prohibición",NA,"AFINN",-2
"15235","promesa",NA,"AFINN",1
"15236","promover",NA,"AFINN",1
"15237","propaganda",NA,"AFINN",-2
"15238","próspero",NA,"AFINN",3
"15239","proteger",NA,"AFINN",1
"15240","protegido",NA,"AFINN",1
"15241","protesta",NA,"AFINN",-2
"15242","provocador",NA,"AFINN",-1
"15243","pueril",NA,"AFINN",-2
"15244","puesto",NA,"AFINN",-2
"15245","punitivo",NA,"AFINN",-2
"15246","puñalada",NA,"AFINN",-2
"15247","puta",NA,"AFINN",-4
"15248","quebrado",NA,"AFINN",-3
"15249","quejarse",NA,"AFINN",-2
"15250","querido",NA,"AFINN",2
"15251","rabia",NA,"AFINN",-2
"15252","rápidamente",NA,"AFINN",2
"15253","rápido",NA,"AFINN",2
"15254","rapto",NA,"AFINN",2
"15255","realizado",NA,"AFINN",2
"15256","rebelión",NA,"AFINN",-2
"15257","recesión",NA,"AFINN",-2
"15258","rechaza",NA,"AFINN",-1
"15259","rechazado",NA,"AFINN",-1
"15260","rechazar",NA,"AFINN",-1
"15261","recomendar",NA,"AFINN",2
"15262","recompensa",NA,"AFINN",2
"15263","recto",NA,"AFINN",1
"15264","regalo",NA,"AFINN",2
"15265","regañar",NA,"AFINN",-2
"15266","regocijarse",NA,"AFINN",4
"15267","relajado",NA,"AFINN",2
"15268","remordimiento",NA,"AFINN",-2
"15269","renacer",NA,"AFINN",2
"15270","repugnante",NA,"AFINN",-3
"15271","rescate",NA,"AFINN",2
"15272","resentido",NA,"AFINN",-2
"15273","residuos",NA,"AFINN",-1
"15274","resignado",NA,"AFINN",-1
"15275","resistente",NA,"AFINN",2
"15276","resolver",NA,"AFINN",1
"15277","respetado",NA,"AFINN",2
"15278","responsable",NA,"AFINN",2
"15279","restauración",NA,"AFINN",1
"15280","restaurada",NA,"AFINN",1
"15281","restricción",NA,"AFINN",-2
"15282","restringido",NA,"AFINN",-2
"15283","restringir",NA,"AFINN",-2
"15284","resucitar",NA,"AFINN",2
"15285","resuelto",NA,"AFINN",2
"15286","retardar",NA,"AFINN",-2
"15287","retirada",NA,"AFINN",-3
"15288","retozón",NA,"AFINN",2
"15289","retrasado",NA,"AFINN",-1
"15290","retraso",NA,"AFINN",-1
"15291","revivir",NA,"AFINN",2
"15292","rezagado",NA,"AFINN",-2
"15293","rico",NA,"AFINN",2
"15294","ridículo",NA,"AFINN",-3
"15295","riendo",NA,"AFINN",1
"15296","riesgo",NA,"AFINN",-2
"15297","riguroso",NA,"AFINN",3
"15298","riqueza",NA,"AFINN",3
"15299","risa",NA,"AFINN",1
"15300","robado",NA,"AFINN",-2
"15301","robar",NA,"AFINN",-2
"15302","robusto",NA,"AFINN",2
"15303","rompió",NA,"AFINN",-1
"15304","rondar",NA,"AFINN",-1
"15305","roscado",NA,"AFINN",-2
"15306","roto",NA,"AFINN",-1
"15307","ruidoso",NA,"AFINN",-1
"15308","ruina",NA,"AFINN",-2
"15309","ruinas",NA,"AFINN",-2
"15310","sabotaje",NA,"AFINN",-2
"15311","saliente",NA,"AFINN",1
"15312","saludable",NA,"AFINN",2
"15313","saludar",NA,"AFINN",1
"15314","saludo",NA,"AFINN",1
"15315","sangriento",NA,"AFINN",-3
"15316","satisfecho",NA,"AFINN",2
"15317","secuestro",NA,"AFINN",-2
"15318","sedición",NA,"AFINN",-2
"15319","seguridad",NA,"AFINN",1
"15320","seguro",NA,"AFINN",1
"15321","sensible",NA,"AFINN",2
"15322","sentencia",NA,"AFINN",-2
"15323","sentimiento",NA,"AFINN",1
"15324","señorita",NA,"AFINN",-2
"15325","separado",NA,"AFINN",-1
"15326","sereno",NA,"AFINN",2
"15327","serio",NA,"AFINN",2
"15328","sesgado",NA,"AFINN",-2
"15329","sesgo",NA,"AFINN",-1
"15330","sexy",NA,"AFINN",3
"15331","significado",NA,"AFINN",1
"15332","significativo",NA,"AFINN",1
"15333","simpatía",NA,"AFINN",2
"15334","simpático",NA,"AFINN",2
"15335","sinceridad",NA,"AFINN",2
"15336","sincero",NA,"AFINN",2
"15337","sobornar",NA,"AFINN",-3
"15338","sobrecarga",NA,"AFINN",-1
"15339","sobreviviente",NA,"AFINN",2
"15340","sol",NA,"AFINN",2
"15341","solidaridad",NA,"AFINN",2
"15342","sólido",NA,"AFINN",2
"15343","solitario",NA,"AFINN",-2
"15344","soltar",NA,"AFINN",-1
"15345","solución",NA,"AFINN",1
"15346","sombrío",NA,"AFINN",-2
"15347","sonriente",NA,"AFINN",2
"15348","sonrisa",NA,"AFINN",2
"15349","sosegado",NA,"AFINN",2
"15350","sospecha",NA,"AFINN",-1
"15351","sospechoso",NA,"AFINN",-1
"15352","subestimar",NA,"AFINN",-1
"15353","subversivo",NA,"AFINN",-2
"15354","suciedad",NA,"AFINN",-2
"15355","sucio",NA,"AFINN",-2
"15356","sueña",NA,"AFINN",1
"15357","suerte",NA,"AFINN",3
"15358","sufrimiento",NA,"AFINN",-2
"15359","sufrir",NA,"AFINN",-2
"15360","suicida",NA,"AFINN",-2
"15361","suicidio",NA,"AFINN",-2
"15362","superchería",NA,"AFINN",-2
"15363","superior",NA,"AFINN",2
"15364","superviviente",NA,"AFINN",2
"15365","suspender",NA,"AFINN",-1
"15366","suspendido",NA,"AFINN",-1
"15367","suspicaz",NA,"AFINN",-2
